Ensembl_ID	Symbol	chrom	chromStart	chromEnd	ClassType
ENSG00000091656.14	ZFHX4	chr8	76681219	76867285	protein_coding
ENSG00000184517.10	ZFP1	chr16	75148492	75172236	protein_coding
ENSG00000142065.12	ZFP14	chr19	36334453	36379199	protein_coding
ENSG00000198939.6	ZFP2	chr5	178895894	178933212	protein_coding
ENSG00000196867.6	ZFP28	chr19	56538948	56556810	protein_coding
ENSG00000180787.5	ZFP3	chr17	5078248	5096374	protein_coding
ENSG00000120784.14	ZFP30	chr19	37613749	37692337	protein_coding
ENSG00000128016.5	ZFP36	chr19	39406813	39409412	protein_coding
ENSG00000185650.9	ZFP36L1	chr14	68787660	68796253	protein_coding
ENSG00000152518.6	ZFP36L2	chr2	43222402	43226609	protein_coding
ENSG00000136866.12	ZFP37	chr9	113038380	113056759	protein_coding
ENSG00000181638.16	ZFP41	chr8	143246821	143262705	protein_coding
ENSG00000264668.1	ZFP41	chr8	143247110	143276403	protein_coding
ENSG00000179059.8	ZFP42	chr4	187995771	188005050	protein_coding
ENSG00000204644.8	ZFP57	chr6	29672392	29681110	protein_coding
ENSG00000196670.12	ZFP62	chr5	180847611	180861285	protein_coding
ENSG00000020256.18	ZFP64	chr20	52051663	52204308	protein_coding
ENSG00000187815.8	ZFP69	chr1	40477215	40496343	protein_coding
ENSG00000187801.13	ZFP69B	chr1	40450102	40463718	protein_coding
ENSG00000181007.8	ZFP82	chr19	36383120	36418656	protein_coding
ENSG00000184939.14	ZFP90	chr16	68530090	68576072	protein_coding
ENSG00000186660.14	ZFP91	chr11	58579111	58621042	protein_coding
ENSG00000255073.7	ZFP91-CNTF	chr11	58579172	58624639	protein_coding
ENSG00000189420.8	ZFP92	chrX	153418322	153426481	protein_coding
ENSG00000162300.10	ZFPL1	chr11	65084223	65088400	protein_coding
ENSG00000179588.7	ZFPM1	chr16	88453317	88537016	protein_coding
ENSG00000169946.12	ZFPM2	chr8	104590733	105804532	protein_coding
ENSG00000056097.14	ZFR	chr5	32354350	32444761	protein_coding
ENSG00000105278.9	ZFR2	chr19	3804024	3869032	protein_coding
ENSG00000005889.14	ZFX	chrX	24149173	24216255	protein_coding
ENSG00000067646.10	ZFY	chrY	2935281	2982506	protein_coding
ENSG00000165861.12	ZFYVE1	chr14	72969451	73027212	protein_coding
ENSG00000039319.15	ZFYVE16	chr5	80408013	80479350	protein_coding
ENSG00000166140.16	ZFYVE19	chr15	40807086	40815084	protein_coding
ENSG00000100711.12	ZFYVE21	chr14	103715730	103733668	protein_coding
ENSG00000072121.14	ZFYVE26	chr14	67727374	67816590	protein_coding
ENSG00000155256.16	ZFYVE27	chr10	97737121	97760907	protein_coding
ENSG00000159733.12	ZFYVE28	chr4	2269582	2418663	protein_coding
ENSG00000157077.13	ZFYVE9	chr1	52142094	52346686	protein_coding
ENSG00000174992.7	ZG16	chr16	29778240	29782973	protein_coding
ENSG00000162078.10	ZG16B	chr16	2830169	2839585	protein_coding
ENSG00000220201.6	ZGLP1	chr19	10304803	10309880	protein_coding
ENSG00000197114.10	ZGPAT	chr20	63707465	63736142	protein_coding
ENSG00000138658.14	ZGRF1	chr4	112539333	112636995	protein_coding
ENSG00000165156.13	ZHX1	chr8	123248451	123275541	protein_coding
ENSG00000259305.4	ZHX1-C8orf76	chr8	123226189	123274487	protein_coding
ENSG00000178764.7	ZHX2	chr8	122781394	122974512	protein_coding
ENSG00000174306.20	ZHX3	chr20	41178448	41317672	protein_coding
ENSG00000152977.8	ZIC1	chr3	147393422	147510293	protein_coding
ENSG00000043355.9	ZIC2	chr13	99981772	99986773	protein_coding
ENSG00000156925.10	ZIC3	chrX	137566142	137577691	protein_coding
ENSG00000174963.16	ZIC4	chr3	147386046	147406860	protein_coding
ENSG00000139800.8	ZIC5	chr13	99962964	99971909	protein_coding
ENSG00000171649.10	ZIK1	chr19	57578456	57593777	protein_coding
ENSG00000141946.1	ZIM3	chr19	57134096	57145202	protein_coding
ENSG00000106261.15	ZKSCAN1	chr7	100015572	100041689	protein_coding
ENSG00000155592.14	ZKSCAN2	chr16	25236001	25257931	protein_coding
ENSG00000189298.12	ZKSCAN3	chr6	28349914	28369177	protein_coding
ENSG00000187626.8	ZKSCAN4	chr6	28244623	28252224	protein_coding
ENSG00000196652.10	ZKSCAN5	chr7	99504651	99534700	protein_coding
ENSG00000196345.11	ZKSCAN7	chr3	44555193	44583483	protein_coding
ENSG00000198315.9	ZKSCAN8	chr6	28141910	28159472	protein_coding
ENSG00000166432.13	ZMAT1	chrX	101882288	101932031	protein_coding
ENSG00000146007.9	ZMAT2	chr5	140698680	140706676	protein_coding
ENSG00000172667.9	ZMAT3	chr3	179017223	179072279	protein_coding
ENSG00000165061.13	ZMAT4	chr8	40530590	40897833	protein_coding
ENSG00000100319.12	ZMAT5	chr22	29730956	29767011	protein_coding
ENSG00000108175.15	ZMIZ1	chr10	79069035	79316528	protein_coding
ENSG00000122515.13	ZMIZ2	chr7	44748581	44769881	protein_coding
ENSG00000084073.7	ZMPSTE24	chr1	40258107	40294184	protein_coding
ENSG00000197056.8	ZMYM1	chr1	35059786	35115859	protein_coding
ENSG00000121741.15	ZMYM2	chr13	19958670	20091829	protein_coding
ENSG00000147130.13	ZMYM3	chrX	71239624	71255146	protein_coding
ENSG00000146463.10	ZMYM4	chr1	35268967	35422058	protein_coding
ENSG00000132950.17	ZMYM5	chr13	19823482	19863636	protein_coding
ENSG00000243749.1	ZMYM6NB	chr1	34981535	34985353	protein_coding
ENSG00000004838.12	ZMYND10	chr3	50341110	50346852	protein_coding
ENSG00000015171.17	ZMYND11	chr10	134465	254637	protein_coding
ENSG00000066185.11	ZMYND12	chr1	42430329	42456267	protein_coding
ENSG00000141497.12	ZMYND15	chr17	4740015	4746119	protein_coding
ENSG00000165724.5	ZMYND19	chr9	137582079	137590490	protein_coding
ENSG00000101040.18	ZMYND8	chr20	47209214	47356889	protein_coding
ENSG00000256223.4	ZNF10	chr12	133130575	133159465	protein_coding
ENSG00000197020.9	ZNF100	chr19	21722766	21767628	protein_coding
ENSG00000181896.10	ZNF101	chr19	19668796	19683509	protein_coding
ENSG00000103994.15	ZNF106	chr15	42412823	42491123	protein_coding
ENSG00000196247.10	ZNF107	chr7	64666083	64711582	protein_coding
ENSG00000062370.15	ZNF112	chr19	44326555	44367217	protein_coding
ENSG00000178150.7	ZNF114	chr19	48172318	48287608	protein_coding
ENSG00000164631.17	ZNF12	chr7	6688433	6706923	protein_coding
ENSG00000197961.10	ZNF121	chr19	9560353	9584533	protein_coding
ENSG00000196418.11	ZNF124	chr1	247121975	247172016	protein_coding
ENSG00000172262.10	ZNF131	chr5	43065176	43192021	protein_coding
ENSG00000131849.10	ZNF132	chr19	58432814	58440222	protein_coding
ENSG00000125846.14	ZNF133	chr20	18288283	18316996	protein_coding
ENSG00000213762.9	ZNF134	chr19	57614233	57624723	protein_coding
ENSG00000176293.18	ZNF135	chr19	58059239	58086310	protein_coding
ENSG00000196646.10	ZNF136	chr19	12163064	12189881	protein_coding
ENSG00000197008.8	ZNF138	chr7	64794388	64833681	protein_coding
ENSG00000105708.8	ZNF14	chr19	19710471	19733097	protein_coding
ENSG00000196387.8	ZNF140	chr12	133079838	133107544	protein_coding
ENSG00000131127.12	ZNF141	chr4	337814	384864	protein_coding
ENSG00000115568.14	ZNF142	chr2	218637916	218659655	protein_coding
ENSG00000166478.8	ZNF143	chr11	9460319	9528524	protein_coding
ENSG00000167635.10	ZNF146	chr19	36214602	36238774	protein_coding
ENSG00000163848.17	ZNF148	chr3	125225561	125375354	protein_coding
ENSG00000179909.14	ZNF154	chr19	57697367	57709194	protein_coding
ENSG00000204920.9	ZNF155	chr19	43967862	43998325	protein_coding
ENSG00000147117.7	ZNF157	chrX	47370583	47414305	protein_coding
ENSG00000170631.13	ZNF16	chr8	144930358	144950888	protein_coding
ENSG00000170949.16	ZNF160	chr19	53066606	53103436	protein_coding
ENSG00000197279.3	ZNF165	chr6	28080975	28089563	protein_coding
ENSG00000175787.15	ZNF169	chr9	94259311	94301454	protein_coding
ENSG00000186272.11	ZNF17	chr19	57411163	57421939	protein_coding
ENSG00000103343.11	ZNF174	chr16	3401235	3409370	protein_coding
ENSG00000105497.6	ZNF175	chr19	51571298	51592508	protein_coding
ENSG00000154957.12	ZNF18	chr17	11977439	11997510	protein_coding
ENSG00000167384.9	ZNF180	chr19	44474428	44500524	protein_coding
ENSG00000197841.13	ZNF181	chr19	34734155	34745378	protein_coding
ENSG00000147118.9	ZNF182	chrX	47974851	48003978	protein_coding
ENSG00000096654.14	ZNF184	chr6	27450743	27473118	protein_coding
ENSG00000147394.17	ZNF185	chrX	152914442	152973480	protein_coding
ENSG00000136870.9	ZNF189	chr9	101398873	101410660	protein_coding
ENSG00000157429.14	ZNF19	chr16	71464555	71565089	protein_coding
ENSG00000005801.15	ZNF195	chr11	3339261	3379222	protein_coding
ENSG00000186448.13	ZNF197	chr3	44584888	44648471	protein_coding
ENSG00000275111.3	ZNF2	chr2	95165432	95184317	protein_coding
ENSG00000132010.14	ZNF20	chr19	12092843	12140407	protein_coding
ENSG00000010539.10	ZNF200	chr16	3222325	3236221	protein_coding
ENSG00000166261.9	ZNF202	chr11	123724177	123741675	protein_coding
ENSG00000122386.9	ZNF205	chr16	3112560	3120517	protein_coding
ENSG00000010244.15	ZNF207	chr17	32350117	32381886	protein_coding
ENSG00000160321.13	ZNF208	chr19	21932958	22010949	protein_coding
ENSG00000121417.12	ZNF211	chr19	57630395	57642779	protein_coding
ENSG00000170260.7	ZNF212	chr7	149239651	149255609	protein_coding
ENSG00000085644.12	ZNF213	chr16	3129777	3142805	protein_coding
ENSG00000149050.8	ZNF214	chr11	6999318	7020368	protein_coding
ENSG00000149054.13	ZNF215	chr11	6926404	6984632	protein_coding
ENSG00000171940.12	ZNF217	chr20	53567065	53609907	protein_coding
ENSG00000165804.14	ZNF219	chr14	21090046	21104722	protein_coding
ENSG00000165512.4	ZNF22	chr10	45000475	45005326	protein_coding
ENSG00000159905.13	ZNF221	chr19	43951223	43967709	protein_coding
ENSG00000159885.12	ZNF222	chr19	44025342	44033112	protein_coding
ENSG00000178386.11	ZNF223	chr19	44051367	44067991	protein_coding
ENSG00000267680.4	ZNF224	chr19	44094339	44109886	protein_coding
ENSG00000256294.6	ZNF225	chr19	44112181	44134816	protein_coding
ENSG00000167380.15	ZNF226	chr19	44165073	44178381	protein_coding
ENSG00000131115.14	ZNF227	chr19	44207547	44237268	protein_coding
ENSG00000278318.3	ZNF229	chr19	44417519	44448578	protein_coding
ENSG00000167377.16	ZNF23	chr16	71447597	71463095	protein_coding
ENSG00000159882.11	ZNF230	chr19	44002948	44013926	protein_coding
ENSG00000167840.12	ZNF232	chr17	5105541	5123116	protein_coding
ENSG00000159915.11	ZNF233	chr19	44259880	44275317	protein_coding
ENSG00000263002.6	ZNF234	chr19	44141557	44160309	protein_coding
ENSG00000159917.13	ZNF235	chr19	44228729	44305046	protein_coding
ENSG00000130856.14	ZNF236	chr18	76822607	76970727	protein_coding
ENSG00000196793.12	ZNF239	chr10	43556344	43574618	protein_coding
ENSG00000172466.14	ZNF24	chr18	35332212	35345482	protein_coding
ENSG00000198105.10	ZNF248	chr10	37776526	37858106	protein_coding
ENSG00000175395.14	ZNF25	chr10	37949572	37976633	protein_coding
ENSG00000196150.12	ZNF250	chr8	144876497	144902168	protein_coding
ENSG00000198169.7	ZNF251	chr8	144720907	144756417	protein_coding
ENSG00000256771.2	ZNF253	chr19	19865886	19894674	protein_coding
ENSG00000213096.8	ZNF254	chr19	24033405	24129961	protein_coding
ENSG00000152454.3	ZNF256	chr19	57940833	57947675	protein_coding
ENSG00000197134.10	ZNF257	chr19	22052452	22091480	protein_coding
ENSG00000198393.6	ZNF26	chr12	132986365	133032952	protein_coding
ENSG00000254004.5	ZNF260	chr19	36510695	36528660	protein_coding
ENSG00000006194.9	ZNF263	chr16	3263800	3301401	protein_coding
ENSG00000083844.9	ZNF264	chr19	57191500	57222846	protein_coding
ENSG00000174652.16	ZNF266	chr19	9412598	9435578	protein_coding
ENSG00000185947.13	ZNF267	chr16	31873758	31917357	protein_coding
ENSG00000090612.19	ZNF268	chr12	133181409	133214831	protein_coding
ENSG00000198039.10	ZNF273	chr7	64870172	64930966	protein_coding
ENSG00000171606.16	ZNF274	chr19	58183029	58213562	protein_coding
ENSG00000063587.13	ZNF275	chrX	153334155	153360110	protein_coding
ENSG00000158805.10	ZNF276	chr16	89720400	89740903	protein_coding
ENSG00000198839.8	ZNF277	chr7	112206588	112343096	protein_coding
ENSG00000198538.9	ZNF28	chr19	52797409	52857600	protein_coding
ENSG00000169548.3	ZNF280A	chr22	22513736	22520270	protein_coding
ENSG00000275004.2	ZNF280B	chr22	22484421	22509154	protein_coding
ENSG00000056277.14	ZNF280C	chrX	130202711	130268899	protein_coding
ENSG00000137871.18	ZNF280D	chr15	56630181	56918571	protein_coding
ENSG00000162702.7	ZNF281	chr1	200404940	200410056	protein_coding
ENSG00000170265.10	ZNF282	chr7	149195485	149226248	protein_coding
ENSG00000167637.15	ZNF283	chr19	43827292	43852017	protein_coding
ENSG00000186026.6	ZNF284	chr19	44072144	44089613	protein_coding
ENSG00000267508.4	ZNF285	chr19	44382298	44401608	protein_coding
ENSG00000187607.14	ZNF286A	chr17	15699577	15720787	protein_coding
ENSG00000255104.6	ZNF286A	chr17	15699692	15744783	protein_coding
ENSG00000141040.13	ZNF287	chr17	16551387	16569206	protein_coding
ENSG00000188994.11	ZNF292	chr6	87152833	87264196	protein_coding
ENSG00000170684.7	ZNF296	chr19	45071500	45076588	protein_coding
ENSG00000166526.15	ZNF3	chr7	100064033	100082548	protein_coding
ENSG00000168661.13	ZNF30	chr19	34926903	34945170	protein_coding
ENSG00000145908.11	ZNF300	chr5	150894392	150904983	protein_coding
ENSG00000089335.19	ZNF302	chr19	34677639	34686397	protein_coding
ENSG00000131845.13	ZNF304	chr19	57351307	57359898	protein_coding
ENSG00000197935.6	ZNF311	chr6	28994785	29005316	protein_coding
ENSG00000205903.5	ZNF316	chr7	6637322	6656432	protein_coding
ENSG00000130803.13	ZNF317	chr19	9140380	9163424	protein_coding
ENSG00000171467.14	ZNF318	chr6	43307134	43369478	protein_coding
ENSG00000166188.2	ZNF319	chr16	57994668	58000453	protein_coding
ENSG00000169740.12	ZNF32	chr10	43643859	43648856	protein_coding
ENSG00000182986.11	ZNF320	chr19	52863790	52897693	protein_coding
ENSG00000181315.9	ZNF322	chr6	26634383	26659752	protein_coding
ENSG00000083812.10	ZNF324	chr19	58467045	58475436	protein_coding
ENSG00000249471.6	ZNF324B	chr19	58451604	58457833	protein_coding
ENSG00000162664.15	ZNF326	chr1	89995112	90035531	protein_coding
ENSG00000181894.13	ZNF329	chr19	58126252	58155110	protein_coding
ENSG00000109445.9	ZNF330	chr4	141220887	141234697	protein_coding
ENSG00000130844.15	ZNF331	chr19	53520981	53580269	protein_coding
ENSG00000160961.10	ZNF333	chr19	14689801	14733746	protein_coding
ENSG00000198185.10	ZNF334	chr20	46499630	46513559	protein_coding
ENSG00000198026.7	ZNF335	chr20	45948653	45972172	protein_coding
ENSG00000130684.12	ZNF337	chr20	25674215	25696841	protein_coding
ENSG00000189180.14	ZNF33A	chr10	38010650	38065088	protein_coding
ENSG00000196693.13	ZNF33B	chr10	42574185	42638568	protein_coding
ENSG00000196378.10	ZNF34	chr8	144773114	144787345	protein_coding
ENSG00000131061.12	ZNF341	chr20	33731657	33792269	protein_coding
ENSG00000088876.10	ZNF343	chr20	2481817	2524702	protein_coding
ENSG00000251247.8	ZNF345	chr19	36850361	36913029	protein_coding
ENSG00000113761.10	ZNF346	chr5	177022696	177081189	protein_coding
ENSG00000197937.11	ZNF347	chr19	53124072	53159075	protein_coding
ENSG00000169981.9	ZNF35	chr3	44648727	44660791	protein_coding
ENSG00000256683.5	ZNF350	chr19	51964343	51986856	protein_coding
ENSG00000169131.9	ZNF354A	chr5	178711592	178730702	protein_coding
ENSG00000178338.9	ZNF354B	chr5	178859953	178888122	protein_coding
ENSG00000177932.6	ZNF354C	chr5	179060415	179083537	protein_coding
ENSG00000198816.5	ZNF358	chr19	7515292	7521026	protein_coding
ENSG00000160094.13	ZNF362	chr1	33256545	33300719	protein_coding
ENSG00000138311.14	ZNF365	chr10	62374192	62672011	protein_coding
ENSG00000178175.10	ZNF366	chr5	72442652	72507727	protein_coding
ENSG00000165244.6	ZNF367	chr9	96385941	96418329	protein_coding
ENSG00000075407.16	ZNF37A	chr10	38094336	38125544	protein_coding
ENSG00000161298.15	ZNF382	chr19	36604817	36634113	protein_coding
ENSG00000188283.10	ZNF383	chr19	37217926	37248738	protein_coding
ENSG00000126746.16	ZNF384	chr12	6666477	6689572	protein_coding
ENSG00000161642.16	ZNF385A	chr12	54369133	54391298	protein_coding
ENSG00000144331.17	ZNF385B	chr2	179441982	179861505	protein_coding
ENSG00000187595.13	ZNF385C	chr17	42025576	42065365	protein_coding
ENSG00000151789.8	ZNF385D	chr3	21415071	22373321	protein_coding
ENSG00000124613.7	ZNF391	chr6	27374615	27403904	protein_coding
ENSG00000160908.14	ZNF394	chr7	99486519	99500324	protein_coding
ENSG00000186918.12	ZNF395	chr8	28345585	28402701	protein_coding
ENSG00000186496.9	ZNF396	chr18	35366697	35377337	protein_coding
ENSG00000186812.11	ZNF397	chr18	35241030	35267133	protein_coding
ENSG00000197024.7	ZNF398	chr7	149126416	149182802	protein_coding
ENSG00000176222.8	ZNF404	chr19	43872363	43901385	protein_coding
ENSG00000215421.8	ZNF407	chr18	74597870	75065671	protein_coding
ENSG00000175213.2	ZNF408	chr11	46700818	46705912	protein_coding
ENSG00000147124.11	ZNF41	chrX	47445879	47482946	protein_coding
ENSG00000119725.16	ZNF410	chr14	73886617	73932511	protein_coding
ENSG00000133250.12	ZNF414	chr19	8509678	8514164	protein_coding
ENSG00000170954.10	ZNF415	chr19	53107879	53133077	protein_coding
ENSG00000083817.8	ZNF416	chr19	57571566	57578927	protein_coding
ENSG00000173480.9	ZNF417	chr19	57900296	57916610	protein_coding
ENSG00000196724.11	ZNF418	chr19	57921884	57935393	protein_coding
ENSG00000105136.18	ZNF419	chr19	57487711	57496097	protein_coding
ENSG00000197050.9	ZNF420	chr19	37007857	37130314	protein_coding
ENSG00000102935.10	ZNF423	chr16	49487524	49857919	protein_coding
ENSG00000204947.7	ZNF425	chr7	149102784	149126346	protein_coding
ENSG00000130818.9	ZNF426	chr19	9523224	9538627	protein_coding
ENSG00000131116.10	ZNF428	chr19	43607219	43619874	protein_coding
ENSG00000197013.8	ZNF429	chr19	21496682	21556270	protein_coding
ENSG00000198521.10	ZNF43	chr19	21804949	21852125	protein_coding
ENSG00000118620.11	ZNF430	chr19	21020620	21060050	protein_coding
ENSG00000196705.7	ZNF431	chr19	21142024	21196053	protein_coding
ENSG00000256087.5	ZNF432	chr19	52031379	52095738	protein_coding
ENSG00000197647.10	ZNF433	chr19	12014732	12035741	protein_coding
ENSG00000125945.13	ZNF436	chr1	23359448	23369442	protein_coding
ENSG00000183621.14	ZNF438	chr10	30820207	31031937	protein_coding
ENSG00000171291.7	ZNF439	chr19	11848726	11883750	protein_coding
ENSG00000197857.12	ZNF44	chr19	12224686	12294887	protein_coding
ENSG00000171295.11	ZNF440	chr19	11814284	11835201	protein_coding
ENSG00000197044.9	ZNF441	chr19	11767000	11784078	protein_coding
ENSG00000198342.8	ZNF442	chr19	12345949	12365905	protein_coding
ENSG00000180855.14	ZNF443	chr19	12429707	12441112	protein_coding
ENSG00000167685.13	ZNF444	chr19	56132599	56160893	protein_coding
ENSG00000185219.14	ZNF445	chr3	44439770	44477670	protein_coding
ENSG00000083838.14	ZNF446	chr19	58474017	58481230	protein_coding
ENSG00000173275.11	ZNF449	chrX	135344796	135363152	protein_coding
ENSG00000124459.10	ZNF45	chr19	43912629	43935278	protein_coding
ENSG00000112200.15	ZNF451	chr6	57086844	57170307	protein_coding
ENSG00000178187.6	ZNF454	chr5	178941191	178966433	protein_coding
ENSG00000197714.7	ZNF460	chr19	57280051	57293569	protein_coding
ENSG00000197808.10	ZNF461	chr19	36637192	36666853	protein_coding
ENSG00000148143.11	ZNF462	chr9	106863097	107013634	protein_coding
ENSG00000181444.11	ZNF467	chr7	149764182	149773479	protein_coding
ENSG00000204604.8	ZNF468	chr19	52838008	52857649	protein_coding
ENSG00000225614.2	ZNF469	chr16	88427471	88440757	protein_coding
ENSG00000197016.10	ZNF470	chr19	56567511	56588911	protein_coding
ENSG00000196263.6	ZNF471	chr19	56507843	56530221	protein_coding
ENSG00000142528.14	ZNF473	chr19	50025714	50053414	protein_coding
ENSG00000164185.4	ZNF474	chr5	122129513	122179617	protein_coding
ENSG00000185177.11	ZNF479	chr7	57119614	57139864	protein_coding
ENSG00000180035.9	ZNF48	chr16	30378106	30400108	protein_coding
